# gammas 	 deltas 	 lambdas 
#  Acceptance Ratio: 0.0003
#  Elapsed Time: 0.568690299987793
107984.458247440852574 	 186208311380.484619140625000 	 1724399.181165476795286
157818.741769520682283 	 221299684735.703399658203125 	 1402239.570879931561649
95838.690877277258551 	 134388804769.447677612304688 	 1402239.570879931561649
107203.839744201744907 	 266103521212.760009765625000 	 2482220.057114629074931
66003.515234338105074 	 163835249354.745025634765625 	 2482220.057114629074931
81552.077137538115494 	 202430201570.156494140625000 	 2482220.057114629074931
68134.069593969761627 	 169123754118.995727539062500 	 2482220.057114629074931
75402.710235293183359 	 185663220799.597930908203125 	 2462288.427302390802652
56574.030239494401030 	 139301579944.562561035156250 	 2462288.427302390802652
77875.708060322183883 	 191752454724.910827636718750 	 2462288.427302390802652
82237.373790773272049 	 202492133776.761962890625000 	 2462288.427302390802652
56092.704445970703091 	 140519990582.794830322265625 	 2505138.448408129159361
66109.635864292911720 	 217568134367.804382324218750 	 3291020.008254456799477
90577.447693482783507 	 242917434635.562255859375000 	 2681875.464824348688126
74979.982255653361790 	 201086974764.401763916015625 	 2681875.464824348688126
72414.033045317104552 	 194205418533.215545654296875 	 2681875.464824348688126
71199.748518028864055 	 190948858652.165405273437500 	 2681875.464824348688126
55877.513697586487979 	 149856533020.943664550781250 	 2681875.464824348688126
74079.811986781467567 	 198672830206.149902343750000 	 2681875.464824348688126
78087.623986325168516 	 209421282875.354766845703125 	 2681875.464824348688126
90230.053955647090334 	 134631574167.923965454101562 	 1492092.360202983021736
109170.883287387914606 	 162893040909.723022460937500 	 1492092.360202983021736
142002.686129539128160 	 211881123102.187438964843750 	 1492092.360202983021736
138988.517203360504936 	 207383704675.075073242187500 	 1492092.360202983021736
108807.496621192956809 	 149820161291.483032226562500 	 1376928.667085075052455
83593.985987621155800 	 109814718279.337234497070312 	 1313667.687716182321310
56533.448974791623186 	 119123491460.285064697265625 	 2107132.920784692745656
66347.421048104733927 	 187519323848.426513671875000 	 2826324.232142602093518
65930.246858813494327 	 178764454411.386627197265625 	 2711417.944395115599036
77738.455914855279843 	 210781444337.107208251953125 	 2711417.944395115599036
71737.332076077596867 	 194509889474.108093261718750 	 2711417.944395115599036
45217.257980349117133 	 132148381517.066162109375000 	 2922520.900637015234679
74279.551807153155096 	 225214332189.705871582031250 	 3031982.917376968078315
49260.018529521395976 	 119023754543.525527954101562 	 2416234.465526944957674
57818.650666772169643 	 167956815264.292480468750000 	 2904889.915751971770078
60940.176208702228905 	 194862305649.606994628906250 	 3197599.970539316534996
68202.128894759254763 	 153900525972.178497314453125 	 2256535.513864354230464
67825.234066880249884 	 176885277317.344818115234375 	 2607956.754604400135577
90133.797191196368658 	 164679197145.091033935546875 	 1827052.695846877526492
85878.892994612629991 	 156905262962.152526855468750 	 1827052.695846877526492
97560.461245560494717 	 155537533039.262207031250000 	 1594268.119005433283746
130259.627059785489109 	 219300243110.220550537109375 	 1683562.651454298524186
104249.031613708255463 	 175509776075.117645263671875 	 1683562.651454298524186
125175.878879902666085 	 237085814499.479980468750000 	 1894021.568859499879181
133406.948824127612170 	 236236255344.428894042968750 	 1770794.230935171945021
70870.962864821703988 	 125497892181.847076416015625 	 1770794.230935171945021
86350.037745931927930 	 139933701020.435150146484375 	 1620540.125670386478305
121220.707042682042811 	 196443019824.801055908203125 	 1620540.125670386478305
83826.817835263631423 	 135844721909.306716918945312 	 1620540.125670386478305
73712.437479965286911 	 158523520253.142974853515625 	 2150566.792696672957391
86590.069958144435077 	 170708838783.477447509765625 	 1971459.762834168039262
89196.700785663197166 	 175847706576.493804931640625 	 1971459.762834168039262
82465.942350197408814 	 162578287147.616363525390625 	 1971459.762834168039262
118567.758666847948916 	 233751565381.122924804687500 	 1971459.762834168039262
74468.369556232733885 	 187442925887.925140380859375 	 2517081.104432974010706
72399.872296126137371 	 182236350519.939453125000000 	 2517081.104432974010706
96467.635609451739583 	 181134607018.227844238281250 	 1877672.297800989821553
90719.214183955060435 	 170340955351.487060546875000 	 1877672.297800989821553
102861.744754554863903 	 193140648629.103942871093750 	 1877672.297800989821553
83264.120688508526655 	 156342732817.570739746093750 	 1877672.297800989821553
87822.118846571989707 	 164901159692.394439697265625 	 1877672.297800989821553
84700.521299548796378 	 159039822453.465454101562500 	 1877672.297800989821553
99791.509226412003045 	 130049119854.894088745117188 	 1303208.267547413241118
146480.799612120521488 	 190894989091.471374511718750 	 1303208.267547413241118
125128.815756969604990 	 163068907202.899810791015625 	 1303208.267547413241118
95568.471157430438325 	 124545621729.229858398437500 	 1303208.267547413241118
55542.099529685910966 	 113698119451.265686035156250 	 2047061.965860631316900
78094.572897303631180 	 159864429918.200744628906250 	 2047061.965860631316900
108051.155155216896674 	 221187410085.550384521484375 	 2047061.965860631316900
93836.925834199471865 	 195737178564.723693847656250 	 2085929.145958722569048
126035.942880395334214 	 180614107174.796875000000000 	 1433036.505675168707967
111763.720666472654557 	 160161491725.137603759765625 	 1433036.505675168707967
81567.512154579264461 	 183711459104.274291992187500 	 2252262.625788085628301
84426.854537487117341 	 190151449087.629486083984375 	 2252262.625788085628301
73852.556302316108486 	 166299486310.051849365234375 	 2251776.981548253912479
102443.380788215697976 	 199028661587.557159423828125 	 1942816.217662858311087
90757.020696816936834 	 176324211676.539642333984375 	 1942816.217662858311087
72524.890600838727551 	 163415990968.351654052734375 	 2253240.089223406743258
117246.130445966773550 	 200796946886.963531494140625 	 1712610.438597812782973
106446.272611673804931 	 182300997624.581024169921875 	 1712610.438597812782973
61638.959126056433888 	 105563524823.588165283203125 	 1712610.438597812782973
81467.265130802916246 	 184287784609.098419189453125 	 2262108.397933918982744
99728.222558284018305 	 179609830439.824188232421875 	 1800992.997091220458969
73240.336173804418650 	 131905332553.628555297851562 	 1800992.997091220458969
90785.776629675936420 	 210445655350.728546142578125 	 2318046.539483348373324
93526.592464611370815 	 216798994012.261779785156250 	 2318046.539483348373324
78037.694087126525119 	 193064172627.464874267578125 	 2473986.127933445386589
56830.931032531632809 	 181035546214.862976074218750 	 3185510.828799076378345
76777.485712013993179 	 231573913553.576263427734375 	 3016169.537280641030520
99418.621577960046125 	 172308844896.887939453125000 	 1733164.694521240424365
125514.915455568218022 	 201535239310.335327148437500 	 1605667.649767712224275
121902.681500604507164 	 195735192105.457611083984375 	 1605667.649767712224275
145724.505885693506571 	 184597609186.408020019531250 	 1266757.489170741289854
91222.450826543310541 	 115556722765.033416748046875 	 1266757.489170741289854
129726.991532223473769 	 164332638071.033416748046875 	 1266757.489170741289854
92548.840224029074307 	 117236936467.855178833007812 	 1266757.489170741289854
54421.466331809657277 	 140062718839.864471435546875 	 2573666.758368783630431
86889.272434499915107 	 223624032123.521514892578125 	 2573666.758368783630431
67992.161626190849347 	 174989166206.964996337890625 	 2573666.758368783630431
46834.479565523441124 	 132129884250.024749755859375 	 2821209.618976749479771
73327.767160474497359 	 196014698229.865661621093750 	 2673130.600048088002950
65351.828527038444008 	 137801428092.189605712890625 	 2108608.606646348256618
117086.249127001268789 	 246889072629.133361816406250 	 2108608.606646348256618
75490.055687067477265 	 159178981137.962585449218750 	 2108608.606646348256618
90602.076462925324449 	 191044318209.754882812500000 	 2108608.606646348256618
101058.280031747082830 	 242265606716.923156738281250 	 2397286.067413934972137
60747.878268205080531 	 129924363442.918014526367188 	 2138747.346356610301882
80456.453850350022549 	 172076027169.699188232421875 	 2138747.346356610301882
98778.913230849939282 	 219336779261.352691650390625 	 2220481.802110482938588
84541.048485836610780 	 187721859694.140197753906250 	 2220481.802110482938588
85357.645954852574505 	 184111618789.990539550781250 	 2156943.490303973201662
86424.936685246371781 	 170114334115.589111328125000 	 1968347.801458434667438
87999.828465493570548 	 173214268888.773651123046875 	 1968347.801458434667438
75954.804024991230108 	 155484720663.788208007812500 	 2047068.946588677121326
119344.730076604741043 	 244306890878.825286865234375 	 2047068.946588677121326
145194.272696232452290 	 149921937062.633026123046875 	 1032560.956287108827382
148712.248909403628204 	 153554461945.500366210937500 	 1032560.956287108827382
211419.535267486848170 	 218303557513.572357177734375 	 1032560.956287108827382
142633.762228701554704 	 147278053925.696166992187500 	 1032560.956287108827382
138454.933431078417925 	 142963158466.262329101562500 	 1032560.956287108827382
123708.233622983301757 	 169807875423.509552001953125 	 1372648.128992131678388
118258.347787833889015 	 154894623912.219970703125000 	 1309798.646858443040401
99762.367504900597851 	 144849199523.983337402343750 	 1451942.281911743571982
125271.399450830343994 	 181886841576.916137695312500 	 1451942.281911743571982
95249.186389610229526 	 138296321036.767669677734375 	 1451942.281911743571982
142836.434891414537560 	 268357998759.415832519531250 	 1878778.331056945258752
108872.004827809738345 	 204546363529.216064453125000 	 1878778.331056945258752
71833.528027654305333 	 145032351612.981079101562500 	 2019006.383163400692865
49354.010192412715696 	 147445978523.853576660156250 	 2987517.690032019279897
64913.453376036661211 	 259423263198.352294921875000 	 3996448.343235434032977
51256.364203808596358 	 167184541514.945739746093750 	 3261732.354838447645307
70010.713307725483901 	 189850666529.443389892578125 	 2711737.355038402602077
86520.037041276940727 	 161796590600.469635009765625 	 1870047.634437324479222
78638.576172668690560 	 152278926370.857666015625000 	 1936440.533161422237754
93005.922769000695553 	 180100438673.973754882812500 	 1936440.533161422237754
69782.635290909893229 	 135129923488.138626098632812 	 1936440.533161422237754
68011.178981450342690 	 197693655693.980621337890625 	 2906781.776976699940860
98550.051025511347689 	 286463492441.080322265625000 	 2906781.776976699940860
86582.397204094275367 	 189203848032.759429931640625 	 2185246.125569418072701
102343.843443696518079 	 228935530138.109130859375000 	 2236925.274983011651784
118019.612740751137608 	 264001054683.493286132812500 	 2236925.274983011651784
95903.332723641491611 	 142408848576.959960937500000 	 1484920.748138445196673
120137.130957709712675 	 178394118380.928680419921875 	 1484920.748138445196673
131322.367954671557527 	 195003308870.563079833984375 	 1484920.748138445196673
85972.030437343768426 	 127661651756.001693725585938 	 1484920.748138445196673
113505.813131271148450 	 203691367854.219573974609375 	 1794545.690965162357315
103888.872290913786856 	 150200960765.351257324218750 	 1445784.880066389683634
109468.157402351716883 	 115707193486.642501831054688 	 1056994.072361692553386
137925.556993323611096 	 180270102170.376922607421875 	 1307010.144458601251245
96495.857193649426335 	 136090722898.948699951171875 	 1410327.104777562199160
80455.091998993797461 	 159165504287.141967773437500 	 1978314.862770060077310
81867.024891710039810 	 152824553855.597991943359375 	 1866741.268022715346888
142667.504985609702999 	 266323319162.474121093750000 	 1866741.268022715346888
185663.167596358951414 	 84121326874.060592651367188 	 453085.703336402075365
139354.430829105898738 	 96383861304.780349731445312 	 691645.473569322493859
158016.581111744366353 	 229976618717.455413818359375 	 1455395.485077753663063
166925.128308023355203 	 103719924147.927078247070312 	 621355.964792400365695
214104.793130384321557 	 161119738663.626037597656250 	 752527.471748417359777
